transaction_id,customer_id,customer_email,transaction_date,total_amount,subtotal,tax_amount,total_discount,payment_method,status,num_items,shipping_address,created_at
TXN-0f82039e,77,gibbsmichael@example.net,2025-09-24 10:04:20.606481,5370.36,4972.56,397.8,570.27,credit_card,completed,6,"43888 Sean Lock, Bartonshire, Vermont 66098",2025-12-22 10:04:20.606481
TXN-eb2789b6,96,dawnrobles@example.org,2025-10-13 10:04:20.607480,3655.5,3384.7200000000003,270.78,432.76,apple_pay,completed,6,"05930 Brown Mountains Suite 932, East Dianeview, Ohio 97108",2025-12-22 10:04:20.607480
TXN-ab4e4524,92,blakenicholas@example.net,2025-11-23 10:04:20.608480,10787.52,9988.44,799.08,71.81,credit_card,completed,6,"619 Ryan Curve, West Jose, Massachusetts 52006",2025-12-22 10:04:20.608480
TXN-1627bc9e,94,anthonysullivan@example.com,2025-11-29 10:04:20.610478,16033.95,14846.25,1187.7,677.9499999999999,google_pay,completed,10,"199 Lowery Club Apt. 137, North Rebecca, Michigan 16560",2025-12-22 10:04:20.610478
TXN-152c86ed,24,margaret10@example.org,2025-10-19 10:04:20.611478,10572.89,9789.71,783.18,300.67,credit_card,completed,5,"065 Johnson Forks, Port Emilyview, Oregon 5774",2025-12-22 10:04:20.611478
TXN-cb80c688,17,meadowsbrittany@example.net,2025-12-21 10:04:20.612478,4971.57,4603.3099999999995,368.26,130.23000000000002,credit_card,completed,3,"6417 Kaitlyn Center Suite 310, East Jamestown, South Carolina 20474",2025-12-22 10:04:20.612478
TXN-7f0e5a45,54,frykelli@example.com,2025-11-05 10:04:20.614476,16410.46,15194.87,1215.59,1014.8299999999999,credit_card,completed,10,"7359 Larry Stravenue Suite 562, Zacharyville, Massachusetts 32186",2025-12-22 10:04:20.614476
TXN-0ff52c41,16,amy60@example.org,2025-12-04 10:04:20.615475,7301.15,6760.32,540.83,1587.14,paypal,completed,8,"6706 Caldwell Union, Ramseymouth, Florida 82061",2025-12-22 10:04:20.615475
TXN-e4da7a58,12,michelle45@example.net,2025-11-02 10:04:20.617474,7703.68,7133.04,570.64,295.42,credit_card,completed,8,"569 Paul Ports Apt. 406, New Saraside, Utah 94798",2025-12-22 10:04:20.617474
TXN-b2d80010,29,rebecca05@example.org,2025-10-12 10:04:20.618474,6446.31,5968.81,477.5,22.310000000000002,debit_card,completed,4,"237 Stevens Shores Apt. 748, North Scott, Minnesota 77515",2025-12-22 10:04:20.618474
TXN-85b6cc2e,94,anthonysullivan@example.com,2025-11-11 10:04:20.619474,11293.88,10457.3,836.58,24.189999999999998,debit_card,completed,6,"199 Lowery Club Apt. 137, North Rebecca, Michigan 16560",2025-12-22 10:04:20.619474
TXN-b0c854ad,62,lopezdonald@example.com,2025-12-13 10:04:20.621472,11614.91,10754.55,860.36,1290.82,credit_card,completed,8,"68414 Mendez Forges Apt. 727, Robertside, New Mexico 99768",2025-12-22 10:04:20.621472
TXN-b54e4724,37,michael98@example.org,2025-10-08 10:04:20.622472,3708.63,3433.92,274.71,394.89,debit_card,completed,6,"44550 Molly Port, Jonestown, Colorado 98295",2025-12-22 10:04:20.622472
TXN-26e73c76,14,campbellelizabeth@example.net,2025-11-20 10:04:20.623471,409.86,379.5,30.36,59.07000000000001,apple_pay,completed,3,"3201 Robinson Unions Suite 083, South Dennismouth, Texas 70117",2025-12-22 10:04:20.623471
TXN-baaeb78d,12,michelle45@example.net,2025-12-10 10:04:20.624470,248.46,230.06,18.4,0.0,credit_card,completed,2,"569 Paul Ports Apt. 406, New Saraside, Utah 94798",2025-12-22 10:04:20.624470
TXN-2f29629e,66,taylorvictoria@example.org,2025-10-16 10:04:20.625470,5302.64,4909.849999999999,392.79,167.35,paypal,completed,9,"56856 Hernandez Lane Apt. 873, West Meredith, Georgia 61190",2025-12-22 10:04:20.625470
TXN-3b028ec8,18,thomaswilson@example.org,2025-10-08 10:04:20.627469,7377.26,6830.8,546.46,989.35,debit_card,completed,6,"93149 Laura Port, West Amandastad, California 66818",2025-12-22 10:04:20.627469
TXN-1d282d26,58,silvageorge@example.net,2025-12-05 10:04:20.628468,3339.01,3091.68,247.33,176.10000000000002,credit_card,completed,10,"028 Ann Shore Suite 865, South Rhonda, Michigan 72102",2025-12-22 10:04:20.628468
TXN-6b470c47,80,lcarr@example.org,2025-10-22 10:04:20.629467,989.63,916.32,73.31,229.08,credit_card,completed,1,"669 Bailey Manors, South Cynthia, Vermont 85076",2025-12-22 10:04:20.629467
TXN-013f6280,4,tasha01@example.net,2025-11-21 10:04:20.630467,6523.34,6040.13,483.21,72.12,credit_card,completed,5,"88095 Smith Lake Suite 303, North Jessicaland, Wisconsin 70323",2025-12-22 10:04:20.630467
TXN-41485c5d,62,lopezdonald@example.com,2025-11-18 10:04:20.631466,6609.14,6119.57,489.57,1134.46,credit_card,completed,7,"68414 Mendez Forges Apt. 727, Robertside, New Mexico 99768",2025-12-22 10:04:20.632466
TXN-a92653ff,79,zacharyarnold@example.com,2025-10-26 10:04:20.632466,1180.77,1093.31,87.46,107.91,credit_card,completed,3,"33419 Lauren Plain Apt. 553, Wilsonfort, North Dakota 84270",2025-12-22 10:04:20.633465
TXN-ff462485,26,cindy77@example.org,2025-11-16 10:04:20.634466,1912.7,1771.02,141.68,0.0,credit_card,completed,4,"1274 Perry Orchard, Sanchezside, Georgia 50778",2025-12-22 10:04:20.634466
TXN-e8229be6,34,kristinacarlson@example.com,2025-12-03 10:04:20.634466,2358.27,2183.58,174.69,0.0,credit_card,completed,1,"40268 Julie Mountains, Stricklandhaven, Pennsylvania 14794",2025-12-22 10:04:20.634466
TXN-c02f284b,86,morenoalan@example.net,2025-11-02 10:04:20.636464,5844.33,5411.42,432.91,1081.48,credit_card,completed,7,"5234 John Rapid Suite 043, Lake Peter, Tennessee 7653",2025-12-22 10:04:20.636464
TXN-6028594d,34,kristinacarlson@example.com,2025-10-27 10:04:20.637464,1191.25,1103.01,88.24,209.26000000000002,credit_card,failed,4,"40268 Julie Mountains, Stricklandhaven, Pennsylvania 14794",2025-12-22 10:04:20.637464
TXN-aa6f70e0,96,dawnrobles@example.org,2025-11-13 10:04:20.638462,4365.35,4041.9900000000002,323.36,681.75,apple_pay,completed,4,"05930 Brown Mountains Suite 932, East Dianeview, Ohio 97108",2025-12-22 10:04:20.638462
TXN-aca1af83,55,adamsjohn@example.org,2025-12-07 10:04:20.639462,246.21,227.97,18.24,25.33,credit_card,completed,1,"16873 Brandy Causeway Apt. 479, Mitchelltown, Connecticut 56983",2025-12-22 10:04:20.639462
TXN-89a40ef5,14,campbellelizabeth@example.net,2025-12-21 10:04:20.640461,2732.94,2530.5,202.44,28.52,credit_card,completed,4,"3201 Robinson Unions Suite 083, South Dennismouth, Texas 70117",2025-12-22 10:04:20.640461
TXN-8de17a60,77,gibbsmichael@example.net,2025-12-17 10:04:20.641461,4691.3,4343.8,347.5,1055.5,debit_card,completed,2,"43888 Sean Lock, Bartonshire, Vermont 66098",2025-12-22 10:04:20.641461
TXN-79e5a079,92,blakenicholas@example.net,2025-10-21 10:04:20.642460,8847.34,8191.98,655.36,495.5,credit_card,failed,10,"619 Ryan Curve, West Jose, Massachusetts 52006",2025-12-22 10:04:20.642460
TXN-1e97cb8e,11,jason31@example.com,2025-11-15 10:04:20.644497,2551.5,2362.5,189.0,73.67999999999999,debit_card,completed,6,"3375 Hoover Well, East Andrew, Illinois 52728",2025-12-22 10:04:20.644497
TXN-00ebb7e5,34,kristinacarlson@example.com,2025-12-22 10:04:20.645496,6356.79,5885.92,470.87,480.28999999999996,paypal,completed,10,"40268 Julie Mountains, Stricklandhaven, Pennsylvania 14794",2025-12-22 10:04:20.645496
TXN-8bcdcf78,18,thomaswilson@example.org,2025-11-11 10:04:20.646529,3427.27,3173.4,253.87,574.74,debit_card,completed,3,"93149 Laura Port, West Amandastad, California 66818",2025-12-22 10:04:20.646529
TXN-391aae8f,66,taylorvictoria@example.org,2025-12-06 10:04:20.648528,2139.87,1981.36,158.51,291.28000000000003,credit_card,completed,9,"56856 Hernandez Lane Apt. 873, West Meredith, Georgia 61190",2025-12-22 10:04:20.648528
TXN-56b5e0bf,100,lebrandon@example.com,2025-10-10 10:04:20.649527,10672.35,9881.81,790.54,0.0,debit_card,completed,2,"1152 Martin Club Apt. 599, Bushchester, Tennessee 22127",2025-12-22 10:04:20.649527
TXN-5f74286c,75,bryanhamilton@example.com,2025-10-02 10:04:20.650528,3314.14,3068.6499999999996,245.49,456.14000000000004,credit_card,completed,8,"7569 Kevin Rapids Apt. 752, Novakport, West Virginia 91590",2025-12-22 10:04:20.650528
TXN-60b16b37,13,michaeljones@example.net,2025-12-10 10:04:20.651526,4216.3,3903.98,312.32,218.28,credit_card,completed,7,"044 Russell Prairie Suite 777, New Thomas, West Virginia 22742",2025-12-22 10:04:20.651526
TXN-a762bb57,50,zcox@example.net,2025-09-27 10:04:20.653525,6828.95,6323.1,505.85,390.12,debit_card,completed,7,"755 Hines Ports, New Michael, Massachusetts 85640",2025-12-22 10:04:20.653525
TXN-23561e1c,12,michelle45@example.net,2025-11-01 10:04:20.654525,4981.46,4612.46,369.0,755.12,debit_card,completed,2,"569 Paul Ports Apt. 406, New Saraside, Utah 94798",2025-12-22 10:04:20.654525
TXN-74c8c4e2,42,dmason@example.com,2025-10-13 10:04:20.655524,10138.79,9387.77,751.02,361.87,apple_pay,completed,9,"9051 Davis Springs Suite 449, West Christopher, Texas 19038",2025-12-22 10:04:20.655524
TXN-813f21fc,5,davidalvarez@example.net,2025-11-12 10:04:20.657523,6602.14,6113.09,489.05,115.84,credit_card,completed,8,"0983 Adrian Station, East Carloston, Michigan 9788",2025-12-22 10:04:20.657523
TXN-945435b2,17,meadowsbrittany@example.net,2025-12-03 10:04:20.658522,967.84,896.15,71.69,37.730000000000004,credit_card,completed,5,"6417 Kaitlyn Center Suite 310, East Jamestown, South Carolina 20474",2025-12-22 10:04:20.658522
TXN-bd49b3e7,77,gibbsmichael@example.net,2025-12-10 10:04:20.659522,28016.24,25940.96,2075.28,2139.66,debit_card,completed,10,"43888 Sean Lock, Bartonshire, Vermont 66098",2025-12-22 10:04:20.659522
TXN-54a0dabd,30,dvaughn@example.com,2025-10-14 10:04:20.661520,16322.64,15113.56,1209.08,353.61,debit_card,completed,10,"95339 Byrd Stravenue Apt. 104, Johnsonstad, Washington 17725",2025-12-22 10:04:20.661520
TXN-009ee6f9,74,hahnsean@example.com,2025-11-24 10:04:20.662520,11774.48,10902.300000000001,872.18,112.47,debit_card,completed,4,"6618 Ashley Extension, Jacksonview, Maryland 35681",2025-12-22 10:04:20.662520
TXN-fea83146,10,gracefarrell@example.net,2025-12-16 10:04:20.663519,6731.92,6233.26,498.66,466.34999999999997,debit_card,completed,3,"011 Amy Village Suite 982, Andersonport, Mississippi 5730",2025-12-22 10:04:20.663519
TXN-c2041e0f,19,alexander67@example.org,2025-10-16 10:04:20.664519,20092.16,18603.85,1488.31,1027.51,credit_card,completed,7,"47379 Rogers Park, Hunterborough, Minnesota 34363",2025-12-22 10:04:20.665518
TXN-5c10e766,34,kristinacarlson@example.com,2025-09-30 10:04:20.666518,2913.19,2697.4,215.79,340.84,credit_card,completed,7,"40268 Julie Mountains, Stricklandhaven, Pennsylvania 14794",2025-12-22 10:04:20.666518
TXN-acb4f4d9,6,joshuawashington@example.net,2025-12-12 10:04:20.667518,7073.74,6549.76,523.98,1363.0400000000002,credit_card,completed,6,"7010 Chandler Union Apt. 333, Taylorburgh, Louisiana 61138",2025-12-22 10:04:20.667518
TXN-74615db1,38,nicholaschavez@example.org,2025-11-19 10:04:20.669554,14443.68,13373.78,1069.9,618.36,debit_card,completed,10,"81561 Gregory Ramp Suite 840, South Tracey, Arkansas 1508",2025-12-22 10:04:20.669554
TXN-59193480,6,joshuawashington@example.net,2025-11-20 10:04:20.670553,5442.8,5039.63,403.17,635.4699999999999,credit_card,completed,3,"7010 Chandler Union Apt. 333, Taylorburgh, Louisiana 61138",2025-12-22 10:04:20.670553
TXN-d89b5a51,62,lopezdonald@example.com,2025-09-23 10:04:20.671588,14208.33,13155.86,1052.47,1704.66,credit_card,completed,10,"68414 Mendez Forges Apt. 727, Robertside, New Mexico 99768",2025-12-22 10:04:20.671588
TXN-45c4ca1c,26,cindy77@example.org,2025-11-07 10:04:20.673587,17161.2,15890.0,1271.2,1749.3600000000001,credit_card,completed,10,"1274 Perry Orchard, Sanchezside, Georgia 50778",2025-12-22 10:04:20.673587
TXN-6518a4dd,59,chelsea33@example.com,2025-09-27 10:04:20.674587,12509.04,11582.44,926.6,1732.9,debit_card,completed,9,"40415 Douglas Summit Suite 338, Sarahview, Florida 14817",2025-12-22 10:04:20.674587
TXN-153a1e4e,98,samantharichard@example.com,2025-10-26 10:04:20.676586,16272.92,15067.52,1205.4,0.0,debit_card,completed,4,"675 Jasmine Points, Jeffreyshire, Idaho 50096",2025-12-22 10:04:20.676586
TXN-7aaed393,16,amy60@example.org,2025-09-25 10:04:20.677586,3130.7,2898.8,231.9,28.950000000000003,debit_card,completed,3,"6706 Caldwell Union, Ramseymouth, Florida 82061",2025-12-22 10:04:20.677586
TXN-8105e17f,70,carloshernandez@example.org,2025-11-12 10:04:20.678584,8764.23,8115.03,649.2,193.57999999999998,credit_card,completed,3,"621 Alice Garden, New Alisha, Minnesota 35539",2025-12-22 10:04:20.678584
TXN-2b6bf480,40,sanchezbrianna@example.net,2025-12-19 10:04:20.678584,238.36,220.7,17.66,10.24,paypal,completed,2,"43292 Gregory Trail, Marshallshire, Wisconsin 76453",2025-12-22 10:04:20.679584
TXN-a9ec449f,40,sanchezbrianna@example.net,2025-11-18 10:04:20.680583,7186.76,6654.41,532.35,357.18,debit_card,completed,7,"43292 Gregory Trail, Marshallshire, Wisconsin 76453",2025-12-22 10:04:20.680583
TXN-f18c987f,30,dvaughn@example.com,2025-11-24 10:04:20.681583,13677.96,12664.78,1013.18,1511.51,credit_card,completed,10,"95339 Byrd Stravenue Apt. 104, Johnsonstad, Washington 17725",2025-12-22 10:04:20.682583
TXN-0261e474,81,angelaburns@example.org,2025-11-24 10:04:20.682583,60.83,56.32,4.51,2.96,paypal,failed,1,"2190 Kelly Harbor Apt. 842, Cunninghamfort, Oklahoma 67453",2025-12-22 10:04:20.682583
TXN-20889f6e,63,kathleenbecker@example.net,2025-10-25 10:04:20.683581,8144.34,7541.06,603.28,1707.7,paypal,completed,4,"713 Davis Pass Suite 072, Bryantton, Oklahoma 61105",2025-12-22 10:04:20.683581
TXN-82efceac,31,mark62@example.org,2025-11-04 10:04:20.684581,124.11,114.92,9.19,20.28,debit_card,completed,1,"516 Joseph Crossing Suite 549, Carsonstad, Connecticut 88953",2025-12-22 10:04:20.684581
TXN-6cefd3ea,49,ykline@example.com,2025-10-03 10:04:20.686580,13960.26,12926.17,1034.09,1947.77,google_pay,completed,10,"447 Jackson Mills Suite 705, Hillton, California 88474",2025-12-22 10:04:20.686580
TXN-677588a4,1,johnsonjoshua@example.org,2025-10-19 10:04:20.687579,7549.5,6990.28,559.22,539.59,credit_card,completed,8,"9402 Peterson Drives, Port Matthew, Colorado 50298",2025-12-22 10:04:20.687579
TXN-3b49d668,25,thomaspearson@example.com,2025-12-07 10:04:20.689578,13856.25,12829.86,1026.39,1374.54,credit_card,completed,9,"1545 Tara Lodge, Lake Mollymouth, Nebraska 7605",2025-12-22 10:04:20.689578
TXN-404519e8,71,zmiller@example.com,2025-12-01 10:04:20.690577,7203.42,6669.83,533.59,543.64,apple_pay,completed,6,"217 Newman Isle, New Samanthabury, Indiana 91240",2025-12-22 10:04:20.690577
TXN-b3ee6d2d,50,zcox@example.net,2025-11-13 10:04:20.691577,2028.52,1878.26,150.26,122.47999999999999,credit_card,completed,3,"755 Hines Ports, New Michael, Massachusetts 85640",2025-12-22 10:04:20.691577
TXN-987ea9d5,26,cindy77@example.org,2025-10-20 10:04:20.692577,6540.4,6055.93,484.47,692.63,credit_card,completed,8,"1274 Perry Orchard, Sanchezside, Georgia 50778",2025-12-22 10:04:20.692577
TXN-3f0f4780,47,jennifercarter@example.org,2025-11-29 10:04:20.694627,8309.7,7694.17,615.53,561.62,credit_card,completed,8,"0515 Jessica Road Apt. 952, West Amyburgh, Wyoming 90243",2025-12-22 10:04:20.694627
TXN-07b98be3,22,danamullins@example.org,2025-12-18 10:04:20.695626,322.86,298.94,23.92,74.74,debit_card,completed,1,"413 Angela Mall, Port Alexandra, New Hampshire 58529",2025-12-22 10:04:20.695626
TXN-6565821a,47,jennifercarter@example.org,2025-09-29 10:04:20.696651,5445.28,5041.93,403.35,28.799999999999997,debit_card,completed,5,"0515 Jessica Road Apt. 952, West Amyburgh, Wyoming 90243",2025-12-22 10:04:20.696950
TXN-19d8acf7,1,johnsonjoshua@example.org,2025-12-05 10:04:20.697949,5034.63,4661.6900000000005,372.94,180.67,credit_card,completed,9,"9402 Peterson Drives, Port Matthew, Colorado 50298",2025-12-22 10:04:20.697949
TXN-bd7b9a8e,20,nicole48@example.org,2025-10-22 10:04:20.698948,5630.85,5213.75,417.1,232.32000000000002,debit_card,completed,6,"3495 Tran Key, Barajasside, Michigan 46613",2025-12-22 10:04:20.698948
TXN-021d41ad,25,thomaspearson@example.com,2025-10-11 10:04:20.699948,4641.66,4297.83,343.83,97.37,debit_card,completed,5,"1545 Tara Lodge, Lake Mollymouth, Nebraska 7605",2025-12-22 10:04:20.699948
TXN-3a654f10,68,burgesskaren@example.org,2025-10-05 10:04:20.700947,9673.12,8956.59,716.53,700.38,google_pay,completed,8,"753 Edwards Cape, Lake Dustin, Kentucky 73024",2025-12-22 10:04:20.701947
TXN-139d9b4c,6,joshuawashington@example.net,2025-10-13 10:04:20.702946,6284.54,5819.02,465.52,327.36,credit_card,completed,6,"7010 Chandler Union Apt. 333, Taylorburgh, Louisiana 61138",2025-12-22 10:04:20.702946
TXN-206dddd8,3,gabriellecameron@example.org,2025-10-22 10:04:20.703945,3749.01,3471.31,277.7,539.86,apple_pay,completed,6,"653 William Course Apt. 122, Carlsonfurt, Missouri 78605",2025-12-22 10:04:20.703945
TXN-56179063,14,campbellelizabeth@example.net,2025-10-24 10:04:20.704946,2267.3,2099.35,167.95,30.78,paypal,completed,3,"3201 Robinson Unions Suite 083, South Dennismouth, Texas 70117",2025-12-22 10:04:20.704946
TXN-b568e92c,66,taylorvictoria@example.org,2025-10-11 10:04:20.705454,5303.93,4911.05,392.88,0.0,debit_card,completed,1,"56856 Hernandez Lane Apt. 873, West Meredith, Georgia 61190",2025-12-22 10:04:20.705454
TXN-811ad4f9,99,david09@example.com,2025-10-06 10:04:20.707449,15391.39,14251.289999999999,1140.1,1540.55,credit_card,completed,9,"135 Jackson Corners Suite 704, East Heather, Minnesota 34141",2025-12-22 10:04:20.707449
TXN-0b3e3cc6,93,louis43@example.org,2025-11-14 10:04:20.708448,6377.08,5904.700000000001,472.38,145.25,credit_card,completed,5,"1124 Jason Walks Suite 213, Randyton, Utah 39670",2025-12-22 10:04:20.708448
TXN-da9b61fe,86,morenoalan@example.net,2025-11-27 10:04:20.709447,83.66,77.46000000000001,6.2,19.36,apple_pay,completed,2,"5234 John Rapid Suite 043, Lake Peter, Tennessee 7653",2025-12-22 10:04:20.709447
TXN-20fc208d,85,christopher20@example.com,2025-12-03 10:04:20.710447,14.62,13.54,1.08,1.5,credit_card,pending,1,"62713 Davis Valley Apt. 155, Derrickberg, Tennessee 89254",2025-12-22 10:04:20.710447
TXN-8f46b8ec,52,laurahicks@example.org,2025-12-17 10:04:20.711446,7307.22,6765.94,541.28,205.82,debit_card,completed,9,"6786 Morrow Cliffs, West Dawn, New Hampshire 61558",2025-12-22 10:04:20.711446
TXN-b7b0c616,95,kwilliams@example.com,2025-10-17 10:04:20.712446,100.87,93.39999999999999,7.47,3.78,paypal,completed,2,"993 Porter Plaza, Brownview, Missouri 18488",2025-12-22 10:04:20.712446
TXN-c5abd3a9,49,ykline@example.com,2025-11-13 10:04:20.713445,218.85,202.64,16.21,50.66,debit_card,completed,1,"447 Jackson Mills Suite 705, Hillton, California 88474",2025-12-22 10:04:20.713445
TXN-f41dbfba,40,sanchezbrianna@example.net,2025-12-07 10:04:20.714445,2363.63,2188.5499999999997,175.08,323.85,credit_card,completed,4,"43292 Gregory Trail, Marshallshire, Wisconsin 76453",2025-12-22 10:04:20.714445
TXN-e5b952a2,60,johnsantiago@example.net,2025-12-09 10:04:20.715450,2216.27,2052.1,164.17,228.01,credit_card,completed,2,"345 Brewer Trafficway Apt. 938, East Robertburgh, Arizona 52535",2025-12-22 10:04:20.715450
TXN-89ed0a98,9,smithchristine@example.net,2025-12-16 10:04:20.716447,8099.28,7499.33,599.95,9.43,credit_card,completed,6,"808 Huynh Cove Apt. 411, West Juan, Indiana 94559",2025-12-22 10:04:20.716447
TXN-bff29471,66,taylorvictoria@example.org,2025-12-16 10:04:20.717445,39.48,36.56,2.92,1.92,credit_card,completed,1,"56856 Hernandez Lane Apt. 873, West Meredith, Georgia 61190",2025-12-22 10:04:20.717445
TXN-4309e18f,7,ramosmichelle@example.net,2025-09-26 10:04:20.718484,18919.72,17518.26,1401.46,549.75,debit_card,completed,10,"0647 Henderson Street, Mooreport, Indiana 8166",2025-12-22 10:04:20.718484
TXN-6d124ac1,12,michelle45@example.net,2025-12-14 10:04:20.719484,5250.86,4861.91,388.95,728.0400000000001,debit_card,completed,8,"569 Paul Ports Apt. 406, New Saraside, Utah 94798",2025-12-22 10:04:20.719484
TXN-b5430dac,27,michellehill@example.com,2025-11-14 10:04:20.721492,6288.82,5822.98,465.84,307.46,debit_card,completed,8,"3396 Melissa Loop Apt. 576, Mcneilberg, New York 5353",2025-12-22 10:04:20.721492
TXN-e1a980cb,32,jjohnson@example.com,2025-11-09 10:04:20.722482,21642.23,20039.1,1603.13,1254.05,debit_card,completed,7,"82675 Matthews Stream, South Diana, New York 81195",2025-12-22 10:04:20.722482
TXN-7cd9489b,67,harttammy@example.net,2025-10-08 10:04:20.723481,5557.38,5145.719999999999,411.66,194.64,debit_card,completed,2,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.723481
TXN-89e5ae34,90,perezwilliam@example.org,2025-12-14 10:04:20.724481,1235.85,1144.31,91.54,4.2,debit_card,completed,2,"5419 Wilson Spring, East Jeffreyhaven, Arizona 53051",2025-12-22 10:04:20.724481
TXN-8f3293fa,93,louis43@example.org,2025-10-10 10:04:20.725486,11874.2,10994.63,879.57,795.1999999999999,debit_card,completed,10,"1124 Jason Walks Suite 213, Randyton, Utah 39670",2025-12-22 10:04:20.725486
TXN-ca0b410c,17,meadowsbrittany@example.net,2025-12-06 10:04:20.725486,3537.84,3275.78,262.06,207.82,paypal,completed,6,"6417 Kaitlyn Center Suite 310, East Jamestown, South Carolina 20474",2025-12-22 10:04:20.725486
TXN-9696f31c,28,molly71@example.net,2025-11-04 10:04:20.725486,10130.67,9380.25,750.42,991.6,debit_card,completed,9,"7809 Jimmy Spur Suite 316, Port Cynthiaville, New Hampshire 22306",2025-12-22 10:04:20.725486
TXN-3bb7810e,58,silvageorge@example.net,2025-11-06 10:04:20.725486,1374.6,1272.78,101.82,225.82,paypal,completed,3,"028 Ann Shore Suite 865, South Rhonda, Michigan 72102",2025-12-22 10:04:20.725486
TXN-5492f20d,74,hahnsean@example.com,2025-10-21 10:04:20.725486,790.53,731.97,58.56,34.99,debit_card,failed,3,"6618 Ashley Extension, Jacksonview, Maryland 35681",2025-12-22 10:04:20.730537
TXN-711328ab,44,henryschwartz@example.net,2025-09-24 10:04:20.730537,3440.04,3185.22,254.82,774.5600000000001,debit_card,completed,3,"9774 Shaw Manor, Port James, Rhode Island 18641",2025-12-22 10:04:20.731537
TXN-731a1e9b,42,dmason@example.com,2025-11-07 10:04:20.731537,8793.07,8141.73,651.34,572.3100000000001,credit_card,completed,3,"9051 Davis Springs Suite 449, West Christopher, Texas 19038",2025-12-22 10:04:20.732536
TXN-c9ce9f11,10,gracefarrell@example.net,2025-11-22 10:04:20.732536,2904.35,2689.21,215.14,141.54,debit_card,completed,1,"011 Amy Village Suite 982, Andersonport, Mississippi 5730",2025-12-22 10:04:20.732536
TXN-2a3f5bd2,62,lopezdonald@example.com,2025-10-17 10:04:20.734535,11639.65,10777.45,862.2,178.54999999999998,paypal,completed,9,"68414 Mendez Forges Apt. 727, Robertside, New Mexico 99768",2025-12-22 10:04:20.734535
TXN-db1b5313,30,dvaughn@example.com,2025-11-10 10:04:20.735540,15168.71,14045.1,1123.61,1211.3799999999999,credit_card,pending,8,"95339 Byrd Stravenue Apt. 104, Johnsonstad, Washington 17725",2025-12-22 10:04:20.735540
TXN-6cd772dc,8,adkinsbrian@example.net,2025-12-15 10:04:20.736536,7194.32,6661.41,532.91,172.96,debit_card,completed,5,"998 Donovan Ford Suite 346, Lake Debbie, New Jersey 41942",2025-12-22 10:04:20.736536
TXN-cf6f3ced,56,jessica65@example.org,2025-12-08 10:04:20.738535,7417.94,6868.46,549.48,810.02,debit_card,completed,10,"65585 James Pass, Porterton, Arizona 18462",2025-12-22 10:04:20.738535
TXN-17b0e901,21,qnelson@example.org,2025-11-29 10:04:20.739534,4143.05,3836.16,306.89,130.48,paypal,completed,3,"3524 Jean Crossroad, Brandonton, Oklahoma 38791",2025-12-22 10:04:20.739534
TXN-99dff7d5,23,ntorres@example.org,2025-09-29 10:04:20.740534,10808.64,10008.0,800.64,1184.81,debit_card,completed,6,"44713 French Road, South Danny, Iowa 85387",2025-12-22 10:04:20.740534
TXN-0e4659b0,51,susanjohnson@example.org,2025-12-01 10:04:20.741533,4221.56,3908.85,312.71,922.89,debit_card,completed,4,"72715 Mckinney Plaza, Patriciaburgh, Virginia 93504",2025-12-22 10:04:20.741533
TXN-6fc0076b,96,dawnrobles@example.org,2025-09-27 10:04:20.743532,13662.91,12650.84,1012.07,211.6,credit_card,completed,8,"05930 Brown Mountains Suite 932, East Dianeview, Ohio 97108",2025-12-22 10:04:20.743532
TXN-48f8fb32,96,dawnrobles@example.org,2025-10-02 10:04:20.744532,67.68,62.67,5.01,6.96,credit_card,completed,1,"05930 Brown Mountains Suite 932, East Dianeview, Ohio 97108",2025-12-22 10:04:20.744532
TXN-8b4919f7,80,lcarr@example.org,2025-10-13 10:04:20.745537,10009.21,9267.789999999999,741.42,860.56,credit_card,completed,10,"669 Bailey Manors, South Cynthia, Vermont 85076",2025-12-22 10:04:20.745537
TXN-530865ef,38,nicholaschavez@example.org,2025-12-09 10:04:20.746712,241.01,223.16,17.85,21.0,debit_card,completed,2,"81561 Gregory Ramp Suite 840, South Tracey, Arkansas 1508",2025-12-22 10:04:20.746712
TXN-976fcc2e,66,taylorvictoria@example.org,2025-10-02 10:04:20.747711,6800.32,6296.59,503.73,22.59,credit_card,pending,5,"56856 Hernandez Lane Apt. 873, West Meredith, Georgia 61190",2025-12-22 10:04:20.747711
TXN-3e19094a,29,rebecca05@example.org,2025-10-01 10:04:20.748710,1259.81,1166.49,93.32,171.81,debit_card,pending,2,"237 Stevens Shores Apt. 748, North Scott, Minnesota 77515",2025-12-22 10:04:20.748710
TXN-64f21647,67,harttammy@example.net,2025-09-29 10:04:20.749709,65.31,60.47,4.84,1.5,apple_pay,completed,2,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.749709
TXN-f9f2166b,67,harttammy@example.net,2025-11-03 10:04:20.750709,7553.22,6993.72,559.5,163.04999999999998,credit_card,completed,5,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.750709
TXN-5237118d,1,johnsonjoshua@example.org,2025-12-04 10:04:20.751708,6709.02,6212.06,496.96,24.32,debit_card,completed,5,"9402 Peterson Drives, Port Matthew, Colorado 50298",2025-12-22 10:04:20.751708
